LOCATION,SUBJECT,TIME,VALUE
NLD,BUPPSRY,2012,26.576496
NLD,TRY,2012,34.398335
NLD,UPPSRY,2012,39.025169
NLD,TRY_MEN,2012,35.523708
NLD,TRY_WOMEN,2012,33.271935
NLD,UPPSRY_MEN,2012,39.164558
NLD,UPPSRY_WOMEN,2012,38.885651
NLD,BUPPSRY,2013,24.204819
NLD,TRY,2013,33.869305
NLD,UPPSRY,2013,41.925877
NLD,TRY_MEN,2013,34.755119
NLD,TRY_WOMEN,2013,32.981159
NLD,UPPSRY_MEN,2013,42.34885
NLD,UPPSRY_WOMEN,2013,41.501793
NLD,BUPPSRY,2014,24.098568
NLD,TRY,2014,34.419815
NLD,UPPSRY,2014,41.481617
NLD,TRY_MEN,2014,34.844147
NLD,TRY_WOMEN,2014,33.994911
NLD,UPPSRY_MEN,2014,42.29509
NLD,UPPSRY_WOMEN,2014,40.667057
NLD,BUPPSRY,2015,23.600424
NLD,TRY,2015,35.330765
NLD,UPPSRY,2015,41.06881
NLD,TRY_MEN,2015,35.696461
NLD,TRY_WOMEN,2015,34.965019
NLD,UPPSRY_MEN,2015,41.628002
NLD,UPPSRY_WOMEN,2015,40.509541
NLD,BUPPSRY,2016,22.9333
NLD,TRY,2016,35.999168
NLD,UPPSRY,2016,41.067532
NLD,TRY_MEN,2016,36.032528
NLD,TRY_WOMEN,2016,35.965878
NLD,UPPSRY_MEN,2016,41.72171
NLD,UPPSRY_WOMEN,2016,40.414757
NLD,BUPPSRY,2017,21.618059
NLD,TRY,2017,37.16811
NLD,UPPSRY,2017,41.213829
NLD,TRY_MEN,2017,36.764774
NLD,TRY_WOMEN,2017,37.570652
NLD,UPPSRY_MEN,2017,41.993813
NLD,UPPSRY_WOMEN,2017,40.435383
NOR,BUPPSRY,2008,19.278467
NOR,TRY,2008,36.004189
NOR,UPPSRY,2008,44.717346
NOR,TRY_MEN,2008,32.155869
NOR,TRY_WOMEN,2008,39.98362
NOR,UPPSRY_MEN,2008,48.598129
NOR,UPPSRY_WOMEN,2008,40.704342
NOR,BUPPSRY,2009,19.276142
NOR,TRY,2009,36.698498
NOR,UPPSRY,2009,44.02536
NOR,TRY_MEN,2009,32.496845
NOR,TRY_WOMEN,2009,41.044899
NOR,UPPSRY_MEN,2009,48.532196
NOR,UPPSRY_WOMEN,2009,39.363266
NOR,BUPPSRY,2010,19.372442
NOR,TRY,2010,37.284328
NOR,UPPSRY,2010,43.343231
NOR,TRY_MEN,2010,33.543308
NOR,TRY_WOMEN,2010,41.171658
NOR,UPPSRY_MEN,2010,47.669292
NOR,UPPSRY_WOMEN,2010,38.84798
NOR,BUPPSRY,2011,18.103582
NOR,TRY,2011,38.053513
NOR,UPPSRY,2011,43.842903
NOR,TRY_MEN,2011,33.906898
NOR,TRY_WOMEN,2011,42.356129
NOR,UPPSRY_MEN,2011,47.933632
NOR,UPPSRY_WOMEN,2011,39.598278
NOR,BUPPSRY,2012,17.945995
NOR,TRY,2012,38.561893
NOR,UPPSRY,2012,43.492111
NOR,TRY_MEN,2012,34.009777
NOR,TRY_WOMEN,2012,43.339031
NOR,UPPSRY_MEN,2012,47.978077
NOR,UPPSRY_WOMEN,2012,38.784393
NOR,BUPPSRY,2013,17.591412
NOR,TRY,2013,39.770252
NOR,UPPSRY,2013,42.638336
NOR,TRY_MEN,2013,34.774326
NOR,TRY_WOMEN,2013,45.019245
NOR,UPPSRY_MEN,2013,47.21571
NOR,UPPSRY_WOMEN,2013,37.829098
NOR,BUPPSRY,2014,18.052679
NOR,TRY,2014,41.757915
NOR,UPPSRY,2014,40.189404
NOR,TRY_MEN,2014,37.583115
NOR,TRY_WOMEN,2014,46.135193
NOR,UPPSRY_MEN,2014,43.784332
NOR,UPPSRY_WOMEN,2014,36.420128
NOR,BUPPSRY,2015,17.628136
NOR,TRY,2015,42.706734
NOR,UPPSRY,2015,39.665131
NOR,TRY_MEN,2015,38.427513
NOR,TRY_WOMEN,2015,47.20348
NOR,UPPSRY_MEN,2015,43.621574
NOR,UPPSRY_WOMEN,2015,35.507572
NOR,BUPPSRY,2016,17.761009
NOR,TRY,2016,43.016758
NOR,UPPSRY,2016,39.222229
NOR,TRY_MEN,2016,38.396145
NOR,TRY_WOMEN,2016,47.866173
NOR,UPPSRY_MEN,2016,43.312553
NOR,UPPSRY_WOMEN,2016,34.929367
NOR,BUPPSRY,2017,18.030542
NOR,TRY,2017,43.207031
NOR,UPPSRY,2017,38.762424
NOR,TRY_MEN,2017,38.701958
NOR,TRY_WOMEN,2017,47.927422
NOR,UPPSRY_MEN,2017,42.390541
NOR,UPPSRY_WOMEN,2017,34.960907
NZL,BUPPSRY,2008,27.94714
NZL,BUPPSRY,2009,27.84214
NZL,BUPPSRY,2010,26.960302
NZL,BUPPSRY,2011,25.886049
NZL,BUPPSRY,2012,25.939383
NZL,BUPPSRY,2013,28.640007
NZL,BUPPSRY,2014,25.924784
NZL,TRY,2014,35.628941
NZL,UPPSRY,2014,38.446278
NZL,TRY_MEN,2014,32.661697
NZL,TRY_WOMEN,2014,38.359295
NZL,UPPSRY_MEN,2014,42.552212
NZL,UPPSRY_WOMEN,2014,34.668133
NZL,BUPPSRY,2015,25.277622
NZL,TRY,2015,34.040531
NZL,UPPSRY,2015,40.681847
NZL,TRY_MEN,2015,30.899937
NZL,TRY_WOMEN,2015,36.946754
NZL,UPPSRY_MEN,2015,44.906948
NZL,UPPSRY_WOMEN,2015,36.772045
NZL,BUPPSRY,2016,23.423424
NZL,TRY,2016,36.275139
NZL,UPPSRY,2016,40.301437
NZL,TRY_MEN,2016,33.445648
NZL,TRY_WOMEN,2016,38.903072
NZL,UPPSRY_MEN,2016,43.270084
NZL,UPPSRY_WOMEN,2016,37.544266
NZL,BUPPSRY,2017,21.118555
NZL,TRY,2017,37.730431
NZL,UPPSRY,2017,41.151012
NZL,TRY_MEN,2017,34.879517
NZL,TRY_WOMEN,2017,40.399647
NZL,UPPSRY_MEN,2017,43.433735
NZL,UPPSRY_WOMEN,2017,39.013779
OAVG,BUPPSRY,2008,26.731437
OAVG,TRY,2008,28.773557
OAVG,UPPSRY,2008,44.95817
OAVG,TRY_MEN,2008,27.511952
OAVG,TRY_WOMEN,2008,29.985134
OAVG,UPPSRY_MEN,2008,47.172459
OAVG,UPPSRY_WOMEN,2008,42.754282
OAVG,BUPPSRY,2009,26.211427
OAVG,TRY,2009,29.515163
OAVG,UPPSRY,2009,44.740457
OAVG,TRY_MEN,2009,27.997413
OAVG,TRY_WOMEN,2009,30.972838
OAVG,UPPSRY_MEN,2009,47.05083
OAVG,UPPSRY_WOMEN,2009,42.455991
OAVG,BUPPSRY,2010,25.078878
OAVG,TRY,2010,30.560193
OAVG,UPPSRY,2010,44.849754
OAVG,TRY_MEN,2010,28.83655
OAVG,TRY_WOMEN,2010,32.220729
OAVG,UPPSRY_MEN,2010,47.240578
OAVG,UPPSRY_WOMEN,2010,42.481238
OAVG,BUPPSRY,2011,24.902108
OAVG,TRY,2011,31.058533
OAVG,UPPSRY,2011,44.518461
OAVG,TRY_MEN,2011,29.172799
OAVG,TRY_WOMEN,2011,32.884278
OAVG,UPPSRY_MEN,2011,46.920008
OAVG,UPPSRY_WOMEN,2011,42.140421
OAVG,BUPPSRY,2012,23.566523
OAVG,TRY,2012,32.483346
OAVG,UPPSRY,2012,44.4504
OAVG,TRY_MEN,2012,30.263598
OAVG,TRY_WOMEN,2012,34.638283
OAVG,UPPSRY_MEN,2012,47.020918
OAVG,UPPSRY_WOMEN,2012,41.904068
OAVG,BUPPSRY,2013,23.278957
OAVG,TRY,2013,32.978443
OAVG,UPPSRY,2013,44.321853
OAVG,TRY_MEN,2013,30.574226
OAVG,TRY_WOMEN,2013,35.31988
OAVG,UPPSRY_MEN,2013,46.91324
OAVG,UPPSRY_WOMEN,2013,41.75549
OAVG,BUPPSRY,2014,22.466981
OAVG,TRY,2014,34.296521
OAVG,UPPSRY,2014,43.644985
OAVG,TRY_MEN,2014,31.793098
OAVG,TRY_WOMEN,2014,36.725193
OAVG,UPPSRY_MEN,2014,46.16332
OAVG,UPPSRY_WOMEN,2014,41.149261
OAVG,BUPPSRY,2015,22.398332
OAVG,TRY,2015,34.662088
OAVG,UPPSRY,2015,43.364709
OAVG,TRY_MEN,2015,31.869052
OAVG,TRY_WOMEN,2015,37.388617
OAVG,UPPSRY_MEN,2015,46.07299
OAVG,UPPSRY_WOMEN,2015,40.679107
OAVG,BUPPSRY,2016,21.208436
OAVG,TRY,2016,35.783563
OAVG,UPPSRY,2016,43.453861
OAVG,TRY_MEN,2016,32.830881
OAVG,TRY_WOMEN,2016,38.674661
OAVG,UPPSRY_MEN,2016,46.313562
OAVG,UPPSRY_WOMEN,2016,40.610954
OAVG,BUPPSRY,2017,20.690302
OAVG,TRY,2017,36.911428
OAVG,UPPSRY,2017,42.825596
OAVG,TRY_MEN,2017,33.751741
OAVG,TRY_WOMEN,2017,39.98527
OAVG,UPPSRY_MEN,2017,45.642464
OAVG,UPPSRY_WOMEN,2017,40.055902
POL,BUPPSRY,2008,12.851042
POL,TRY,2008,19.565832
POL,UPPSRY,2008,67.583122
POL,TRY_MEN,2008,16.592894
POL,TRY_WOMEN,2008,22.416042
POL,UPPSRY_MEN,2008,71.133812
POL,UPPSRY_WOMEN,2008,64.179024
POL,BUPPSRY,2009,12.027865
POL,TRY,2009,21.150869
POL,UPPSRY,2009,66.821266
POL,TRY_MEN,2009,17.732765
POL,TRY_WOMEN,2009,24.428253
POL,UPPSRY_MEN,2009,70.642944
POL,UPPSRY_WOMEN,2009,63.156918
POL,BUPPSRY,2010,11.485272
POL,TRY,2010,22.468407
POL,UPPSRY,2010,66.046318
POL,TRY_MEN,2010,18.926443
POL,TRY_WOMEN,2010,25.944473
POL,UPPSRY_MEN,2010,69.800537
POL,UPPSRY_WOMEN,2010,62.361946
POL,BUPPSRY,2011,11.087381
POL,TRY,2011,23.283596
POL,UPPSRY,2011,65.629021
POL,TRY_MEN,2011,19.445086
POL,TRY_WOMEN,2011,27.051256
POL,UPPSRY_MEN,2011,69.66066
POL,UPPSRY_WOMEN,2011,61.671799
POL,BUPPSRY,2012,10.402209
POL,TRY,2012,24.512804
POL,UPPSRY,2012,65.084984
POL,TRY_MEN,2012,20.423178
POL,TRY_WOMEN,2012,28.530373
POL,UPPSRY_MEN,2012,69.250618
POL,UPPSRY_WOMEN,2012,60.992756
POL,BUPPSRY,2013,9.8658543
POL,TRY,2013,25.755669
POL,UPPSRY,2013,64.378479
POL,TRY_MEN,2013,21.447603
POL,TRY_WOMEN,2013,29.991989
POL,UPPSRY_MEN,2013,68.71418
POL,UPPSRY_WOMEN,2013,60.114979
POL,BUPPSRY,2014,9.4829636
POL,TRY,2014,26.995474
POL,UPPSRY,2014,63.521564
POL,TRY_MEN,2014,22.512486
POL,TRY_WOMEN,2014,31.410196
POL,UPPSRY_MEN,2014,67.921631
POL,UPPSRY_WOMEN,2014,59.188499
POL,BUPPSRY,2015,9.2220259
POL,TRY,2015,27.747267
POL,UPPSRY,2015,63.030708
POL,TRY_MEN,2015,22.828283
POL,TRY_WOMEN,2015,32.596737
POL,UPPSRY_MEN,2015,67.753731
POL,UPPSRY_WOMEN,2015,58.374432
POL,BUPPSRY,2016,8.6792269
POL,TRY,2016,28.711193
POL,UPPSRY,2016,62.609581
POL,TRY_MEN,2016,23.41297
POL,TRY_WOMEN,2016,33.939568
POL,UPPSRY_MEN,2016,67.723061
POL,UPPSRY_WOMEN,2016,57.563511
POL,BUPPSRY,2017,7.8886991
POL,TRY,2017,29.919453
POL,UPPSRY,2017,62.191849
POL,TRY_MEN,2017,24.471952
POL,TRY_WOMEN,2017,35.299824
POL,UPPSRY_MEN,2017,67.511543
POL,UPPSRY_WOMEN,2017,56.937706
PRT,BUPPSRY,2008,71.75206
PRT,TRY,2008,14.300379
PRT,UPPSRY,2008,13.947564
PRT,TRY_MEN,2008,11.47842
PRT,TRY_WOMEN,2008,17.029045
PRT,UPPSRY_MEN,2008,14.144771
PRT,UPPSRY_WOMEN,2008,13.756877
PRT,BUPPSRY,2009,70.095329
PRT,TRY,2009,14.66682
PRT,UPPSRY,2009,15.237852
PRT,TRY_MEN,2009,11.949241
PRT,TRY_WOMEN,2009,17.297443
PRT,UPPSRY_MEN,2009,15.362417
PRT,UPPSRY_WOMEN,2009,15.117272
PRT,BUPPSRY,2010,68.082458
PRT,TRY,2010,15.445285
PRT,UPPSRY,2010,16.472258
PRT,TRY_MEN,2010,12.255494
PRT,TRY_WOMEN,2010,18.538366
PRT,UPPSRY_MEN,2010,16.390604
PRT,UPPSRY_WOMEN,2010,16.551435
PRT,BUPPSRY,2011,64.972481
PRT,TRY,2011,17.25703
PRT,UPPSRY,2011,17.770487
PRT,TRY_MEN,2011,14.522358
PRT,TRY_WOMEN,2011,19.913658
PRT,UPPSRY_MEN,2011,17.526688
PRT,UPPSRY_WOMEN,2011,18.00733
PRT,BUPPSRY,2012,62.369896
PRT,TRY,2012,18.534111
PRT,UPPSRY,2012,19.095991
PRT,TRY_MEN,2012,15.575831
PRT,TRY_WOMEN,2012,21.41597
PRT,UPPSRY_MEN,2012,18.548254
PRT,UPPSRY_WOMEN,2012,19.62958
PRT,BUPPSRY,2013,59.952484
PRT,TRY,2013,19.307142
PRT,UPPSRY,2013,20.740372
PRT,TRY_MEN,2013,15.417459
PRT,TRY_WOMEN,2013,23.073732
PRT,UPPSRY_MEN,2013,20.508369
PRT,UPPSRY_WOMEN,2013,20.965033
PRT,BUPPSRY,2014,56.719505
PRT,TRY,2014,21.7169
PRT,UPPSRY,2014,21.563595
PRT,TRY_MEN,2014,17.184139
PRT,TRY_WOMEN,2014,25.902826
PRT,UPPSRY_MEN,2014,21.578482
PRT,UPPSRY_WOMEN,2014,21.549849
PRT,BUPPSRY,2015,54.877064
PRT,TRY,2015,22.857506
PRT,UPPSRY,2015,22.26543
PRT,TRY_MEN,2015,18.444221
PRT,TRY_WOMEN,2015,26.917894
PRT,UPPSRY_MEN,2015,22.933455
PRT,UPPSRY_WOMEN,2015,21.650822
PRT,BUPPSRY,2016,53.091141
PRT,TRY,2016,23.847389
PRT,UPPSRY,2016,23.06147
PRT,TRY_MEN,2016,19.392345
PRT,TRY_WOMEN,2016,27.933044
PRT,UPPSRY_MEN,2016,23.632545
PRT,UPPSRY_WOMEN,2016,22.537746
PRT,BUPPSRY,2017,52.04673
PRT,TRY,2017,24.039421
PRT,UPPSRY,2017,23.913849
PRT,TRY_MEN,2017,19.199572
PRT,TRY_WOMEN,2017,28.471441
PRT,UPPSRY_MEN,2017,24.123669
PRT,UPPSRY_WOMEN,2017,23.72171
RUS,BUPPSRY,2010,7.195199
RUS,TRY,2010,50.371468
RUS,UPPSRY,2010,42.433334
RUS,TRY_MEN,2010,41.821381
RUS,TRY_WOMEN,2010,57.851639
RUS,UPPSRY_MEN,2010,49.984688
RUS,UPPSRY_WOMEN,2010,35.826916
RUS,BUPPSRY,2011,7.2196174
RUS,TRY,2011,50.557613
RUS,UPPSRY,2011,42.222771
RUS,TRY_MEN,2011,42.036205
RUS,TRY_WOMEN,2011,58.022251
RUS,UPPSRY_MEN,2011,49.677841
RUS,UPPSRY_WOMEN,2011,35.69223
RUS,BUPPSRY,2012,6.9798198
RUS,TRY,2012,50.516804
RUS,UPPSRY,2012,42.503376
RUS,TRY_MEN,2012,41.780033
RUS,TRY_WOMEN,2012,58.174297
RUS,UPPSRY_MEN,2012,50.120735
RUS,UPPSRY_WOMEN,2012,35.827011
RUS,BUPPSRY,2013,6.7129874
RUS,TRY,2013,51.261497
RUS,UPPSRY,2013,42.025513
RUS,TRY_MEN,2013,42.945259
RUS,TRY_WOMEN,2013,58.519215
RUS,UPPSRY_MEN,2013,49.225124
RUS,UPPSRY_WOMEN,2013,35.742302
RUS,BUPPSRY,2014,6.6331944
RUS,TRY,2014,51.567863
RUS,UPPSRY,2014,41.798943
RUS,TRY_MEN,2014,43.34174
RUS,TRY_WOMEN,2014,58.748158
RUS,UPPSRY_MEN,2014,48.90836
RUS,UPPSRY_WOMEN,2014,35.59338
RUS,BUPPSRY,2015,6.3395805
RUS,TRY,2015,52.42807
RUS,UPPSRY,2015,41.232349
RUS,TRY_MEN,2015,44.051537
RUS,TRY_WOMEN,2015,59.72374
RUS,UPPSRY_MEN,2015,48.52499
RUS,UPPSRY_WOMEN,2015,34.880711
RUS,BUPPSRY,2016,6.0239758
RUS,TRY,2016,53.056892
RUS,UPPSRY,2016,40.919132
RUS,TRY_MEN,2016,44.856056
RUS,TRY_WOMEN,2016,60.210949
RUS,UPPSRY_MEN,2016,47.986301
RUS,UPPSRY_WOMEN,2016,34.754036
SAU,TRY_MEN,2014,23.548378
SAU,TRY_WOMEN,2014,22.558393
SAU,UPPSRY_MEN,2014,33.716358
SAU,UPPSRY_WOMEN,2014,28.821798
SAU,BUPPSRY,2014,45.034447
SAU,TRY,2014,23.161575
SAU,UPPSRY,2014,31.80398
SVK,BUPPSRY,2008,10.066078
SVK,TRY,2008,14.763523
SVK,UPPSRY,2008,75.170403
SVK,TRY_MEN,2008,14.460915
SVK,TRY_WOMEN,2008,15.060336
SVK,UPPSRY_MEN,2008,78.229965
SVK,UPPSRY_WOMEN,2008,72.169426
SVK,BUPPSRY,2009,9.0549088
SVK,TRY,2009,15.762831
SVK,UPPSRY,2009,75.182259
SVK,TRY_MEN,2009,14.884904
SVK,TRY_WOMEN,2009,16.626591
SVK,UPPSRY_MEN,2009,78.351387
SVK,UPPSRY_WOMEN,2009,72.06427
SVK,BUPPSRY,2010,9.034791
SVK,TRY,2010,17.327984
SVK,UPPSRY,2010,73.63723
SVK,TRY_MEN,2010,15.694606
SVK,TRY_WOMEN,2010,18.939117
SVK,UPPSRY_MEN,2010,77.152206
SVK,UPPSRY_WOMEN,2010,70.170113
SVK,BUPPSRY,2011,8.7385187
SVK,TRY,2011,18.617317
SVK,UPPSRY,2011,72.644165
SVK,TRY_MEN,2011,16.824114
SVK,TRY_WOMEN,2011,20.399017
SVK,UPPSRY_MEN,2011,76.433449
SVK,UPPSRY_WOMEN,2011,68.879189
SVK,BUPPSRY,2012,8.2851295
SVK,TRY,2012,18.979084
SVK,UPPSRY,2012,72.735786
SVK,TRY_MEN,2012,16.695482
SVK,TRY_WOMEN,2012,21.252121
SVK,UPPSRY_MEN,2012,76.771286
SVK,UPPSRY_WOMEN,2012,68.718964
SVK,BUPPSRY,2013,8.2006197
SVK,TRY,2013,19.87734
SVK,UPPSRY,2013,71.922043
SVK,TRY_MEN,2013,17.869171
SVK,TRY_WOMEN,2013,21.877571
SVK,UPPSRY_MEN,2013,75.724045
SVK,UPPSRY_WOMEN,2013,68.135063
SVK,BUPPSRY,2014,9.1611462
SVK,TRY,2014,20.379578
SVK,UPPSRY,2014,70.459274
SVK,TRY_MEN,2014,18.226486
SVK,TRY_WOMEN,2014,22.530985
SVK,UPPSRY_MEN,2014,73.974831
SVK,UPPSRY_WOMEN,2014,66.946465
SVK,BUPPSRY,2015,8.7147398
SVK,TRY,2015,21.149881
SVK,UPPSRY,2015,70.135376
SVK,TRY_MEN,2015,18.404339
SVK,TRY_WOMEN,2015,23.898914
SVK,UPPSRY_MEN,2015,74.237206
SVK,UPPSRY_WOMEN,2015,66.028343
SVK,BUPPSRY,2016,8.2509651
SVK,TRY,2016,21.979519
SVK,UPPSRY,2016,69.769516
SVK,TRY_MEN,2016,18.87179
SVK,TRY_WOMEN,2016,25.099613
SVK,UPPSRY_MEN,2016,74.100517
SVK,UPPSRY_WOMEN,2016,65.42128
SVK,BUPPSRY,2017,8.6990681
SVK,TRY,2017,23.095415
SVK,UPPSRY,2017,68.205521
SVK,TRY_MEN,2017,19.760481
SVK,TRY_WOMEN,2017,26.452528
SVK,UPPSRY_MEN,2017,72.749466
SVK,UPPSRY_WOMEN,2017,63.631351
SVN,BUPPSRY,2008,17.956785
SVN,TRY,2008,22.637665
SVN,UPPSRY,2008,59.405548
SVN,TRY_MEN,2008,18.982487
SVN,TRY_WOMEN,2008,26.446932
SVN,UPPSRY_MEN,2008,65.043884
SVN,UPPSRY_WOMEN,2008,53.529526
SVN,BUPPSRY,2009,16.713486
SVN,TRY,2009,23.315817
SVN,UPPSRY,2009,59.970695
SVN,TRY_MEN,2009,18.952723
SVN,TRY_WOMEN,2009,27.864328
SVN,UPPSRY_MEN,2009,66.288422
SVN,UPPSRY_WOMEN,2009,53.384491
SVN,BUPPSRY,2010,16.689947
SVN,TRY,2010,23.716619
SVN,UPPSRY,2010,59.593433
SVN,TRY_MEN,2010,19.464472
SVN,TRY_WOMEN,2010,28.145533
SVN,UPPSRY_MEN,2010,65.687553
SVN,UPPSRY_WOMEN,2010,53.245975
SVN,BUPPSRY,2011,15.523709
SVN,TRY,2011,25.09059
SVN,UPPSRY,2011,59.3857
SVN,TRY_MEN,2011,20.281788
SVN,TRY_WOMEN,2011,30.120878
SVN,UPPSRY_MEN,2011,66.059586
SVN,UPPSRY_WOMEN,2011,52.404423
SVN,BUPPSRY,2012,15.027221
SVN,TRY,2012,26.439035
SVN,UPPSRY,2012,58.533745
SVN,TRY_MEN,2012,21.10297
SVN,TRY_WOMEN,2012,31.995443
SVN,UPPSRY_MEN,2012,65.052078
SVN,UPPSRY_WOMEN,2012,51.74625
SVN,BUPPSRY,2013,14.546692
SVN,TRY,2013,27.880541
SVN,UPPSRY,2013,57.572769
SVN,TRY_MEN,2013,22.710682
SVN,TRY_WOMEN,2013,33.303898
SVN,UPPSRY_MEN,2013,63.500992
SVN,UPPSRY_WOMEN,2013,51.353859
SVN,BUPPSRY,2014,14.274657
SVN,TRY,2014,28.600916
SVN,UPPSRY,2014,57.124428
SVN,TRY_MEN,2014,23.440107
SVN,TRY_WOMEN,2014,34.072308
SVN,UPPSRY_MEN,2014,63.685753
SVN,UPPSRY_WOMEN,2014,50.168236
SVN,BUPPSRY,2015,13.213673
SVN,TRY,2015,30.173296
SVN,UPPSRY,2015,56.613033
SVN,TRY_MEN,2015,24.047276
SVN,TRY_WOMEN,2015,36.687336
SVN,UPPSRY_MEN,2015,63.916119
SVN,UPPSRY_WOMEN,2015,48.84737
SVN,BUPPSRY,2016,12.65544
SVN,TRY,2016,30.735788
SVN,UPPSRY,2016,56.608772
SVN,TRY_MEN,2016,24.278795
SVN,TRY_WOMEN,2016,37.551964
SVN,UPPSRY_MEN,2016,64.348885
SVN,UPPSRY_WOMEN,2016,48.438099
SVN,BUPPSRY,2017,12.3177
SVN,TRY,2017,34.302807
SVN,UPPSRY,2017,53.379494
SVN,TRY_MEN,2017,28.41753
SVN,TRY_WOMEN,2017,39.377754
SVN,UPPSRY_MEN,2017,60.170712
SVN,UPPSRY_WOMEN,2017,47.523338
SWE,BUPPSRY,2008,14.958108
SWE,TRY,2008,32.02702
SWE,UPPSRY,2008,53.01487
SWE,TRY_MEN,2008,27.286299
SWE,TRY_WOMEN,2008,36.906319
SWE,UPPSRY_MEN,2008,56.08675
SWE,UPPSRY_WOMEN,2008,49.853195
SWE,BUPPSRY,2009,14.261111
SWE,TRY,2009,33.060085
SWE,UPPSRY,2009,52.678806
SWE,TRY_MEN,2009,28.141668
SWE,TRY_WOMEN,2009,38.117825
SWE,UPPSRY_MEN,2009,56.009247
SWE,UPPSRY_WOMEN,2009,49.254021
SWE,BUPPSRY,2010,13.727367
SWE,TRY,2010,33.868935
SWE,UPPSRY,2010,52.403698
SWE,TRY_MEN,2010,28.961029
SWE,TRY_WOMEN,2010,38.915661
SWE,UPPSRY_MEN,2010,55.820549
SWE,UPPSRY_WOMEN,2010,48.890202
SWE,BUPPSRY,2011,12.964911
SWE,TRY,2011,35.174355
SWE,UPPSRY,2011,51.860733
SWE,TRY_MEN,2011,29.544264
SWE,TRY_WOMEN,2011,40.965481
SWE,UPPSRY_MEN,2011,55.979431
SWE,UPPSRY_WOMEN,2011,47.624233
SWE,BUPPSRY,2012,12.497745
SWE,TRY,2012,35.698952
SWE,UPPSRY,2012,51.803307
SWE,TRY_MEN,2012,30.078955
SWE,TRY_WOMEN,2012,41.47477
SWE,UPPSRY_MEN,2012,55.91975
SWE,UPPSRY_WOMEN,2012,47.572727
SWE,BUPPSRY,2013,11.829718
SWE,TRY,2013,37.034386
SWE,UPPSRY,2013,51.135899
SWE,TRY_MEN,2013,31.174072
SWE,TRY_WOMEN,2013,43.063572
SWE,UPPSRY_MEN,2013,55.624168
SWE,UPPSRY_WOMEN,2013,46.518291
SWE,BUPPSRY,2014,18.445162
SWE,TRY,2014,38.700306
SWE,UPPSRY,2014,42.85453
SWE,TRY_MEN,2014,32.535137
SWE,TRY_WOMEN,2014,45.048241
SWE,UPPSRY_MEN,2014,48.252113
SWE,UPPSRY_WOMEN,2014,37.29694
SWE,BUPPSRY,2015,18.024088
SWE,TRY,2015,39.786552
SWE,UPPSRY,2015,42.189362
SWE,TRY_MEN,2015,33.02187
SWE,TRY_WOMEN,2015,46.754311
SWE,UPPSRY_MEN,2015,47.87674
SWE,UPPSRY_WOMEN,2015,36.331245
SWE,BUPPSRY,2016,17.272491
SWE,TRY,2016,41.139179
SWE,UPPSRY,2016,41.588329
SWE,TRY_MEN,2016,34.458351
SWE,TRY_WOMEN,2016,48.042187
SWE,UPPSRY_MEN,2016,47.493156
SWE,UPPSRY_WOMEN,2016,35.487129
SWE,BUPPSRY,2017,17.003588
SWE,TRY,2017,41.936691
SWE,UPPSRY,2017,41.059723
SWE,TRY_MEN,2017,35.476173
SWE,TRY_WOMEN,2017,48.62455
SWE,UPPSRY_MEN,2017,46.794205
SWE,UPPSRY_WOMEN,2017,35.123444
TUR,BUPPSRY,2008,69.691528
TUR,TRY,2008,12.040659
TUR,UPPSRY,2008,18.267813
TUR,TRY_MEN,2008,13.642329
TUR,TRY_WOMEN,2008,10.178893
TUR,UPPSRY_MEN,2008,20.931759
TUR,UPPSRY_WOMEN,2008,15.171267
TUR,BUPPSRY,2009,68.94503
TUR,TRY,2009,12.710275
TUR,UPPSRY,2009,18.344694
TUR,TRY_MEN,2009,14.15733
TUR,TRY_WOMEN,2009,11.04001
TUR,UPPSRY_MEN,2009,21.025909
TUR,UPPSRY_WOMEN,2009,15.249899
TUR,BUPPSRY,2010,68.793961
TUR,TRY,2010,13.118464
TUR,UPPSRY,2010,18.087578
TUR,TRY_MEN,2010,14.764297
TUR,TRY_WOMEN,2010,11.218709
TUR,UPPSRY_MEN,2010,20.842369
TUR,UPPSRY_WOMEN,2010,14.907773
TUR,BUPPSRY,2011,67.851822
TUR,TRY,2011,14.034094
TUR,UPPSRY,2011,18.114084
TUR,TRY_MEN,2011,15.678202
TUR,TRY_WOMEN,2011,12.137356
TUR,UPPSRY_MEN,2011,20.768888
TUR,UPPSRY_WOMEN,2011,15.051348
TUR,BUPPSRY,2012,66.135818
TUR,TRY,2012,15.290227
TUR,UPPSRY,2012,18.573956
TUR,TRY_MEN,2012,16.887274
TUR,TRY_WOMEN,2012,13.454704
TUR,UPPSRY_MEN,2012,21.297602
TUR,UPPSRY_WOMEN,2012,15.443606
TUR,BUPPSRY,2013,65.167839
TUR,TRY,2013,15.907355
TUR,UPPSRY,2013,18.924805
TUR,TRY_MEN,2013,17.498672
TUR,TRY_WOMEN,2013,14.094731
TUR,UPPSRY_MEN,2013,21.577271
TUR,UPPSRY_WOMEN,2013,15.903454
TUR,BUPPSRY,2014,64.367012
TUR,TRY,2014,16.693634
TUR,UPPSRY,2014,18.939352
TUR,TRY_MEN,2014,18.234095
TUR,TRY_WOMEN,2014,14.930908
TUR,UPPSRY_MEN,2014,21.585028
TUR,UPPSRY_WOMEN,2014,15.911946
TUR,BUPPSRY,2015,63.007553
TUR,TRY,2015,18.020138
TUR,UPPSRY,2015,18.972311
